time,pitch_angle,yaw_angle,pitch_ground_angle,yaw_ground_angle,tof1,tof2,tof3,tof4
7.262780666351318,-0.1,70.1,0.0,70.1,289,0,0,0
7.45660924911499,-0.1,71.9,0.0,72.1,283,0,0,0
7.65693998336792,-0.1,73.8,0.0,73.9,278,0,0,0
7.856962442398071,-0.1,76.0,0.0,76.1,265,0,0,0
8.05824327468872,-0.1,77.9,0.0,77.9,259,0,0,0
8.26099967956543,-0.1,80.2,0.0,79.9,256,0,0,0
8.457262516021729,-0.1,82.6,0.0,82.2,252,0,0,0
8.65714168548584,-0.1,84.3,0.0,84.0,248,0,0,0
8.85773515701294,-0.1,86.5,0.0,86.2,248,0,0,0
9.058711528778076,-0.1,88.4,0.0,88.1,244,0,0,0
9.264203786849976,-0.1,89.9,0.0,89.7,245,0,0,0
9.456714153289795,-0.1,88.7,0.0,88.4,243,0,0,0
9.656194925308228,-0.1,86.8,0.0,86.4,245,0,0,0
9.85673475265503,-0.1,84.8,0.0,84.4,243,0,0,0
10.058651447296143,-0.1,82.8,0.0,82.4,245,0,0,0
10.261249542236328,-0.1,80.6,0.0,80.4,248,0,0,0
10.4595627784729,-0.1,78.4,0.0,78.4,250,0,0,0
10.659916639328003,-0.1,76.3,0.0,76.4,253,0,0,0
10.858648538589478,-0.1,74.3,0.0,74.4,257,0,0,0
11.0587158203125,-0.1,72.3,0.0,72.4,259,0,0,0
11.259196281433105,-0.1,70.4,0.0,70.4,263,0,0,0
11.457923173904419,-0.1,68.6,0.0,68.4,270,0,0,0
11.658657550811768,-0.1,66.7,0.0,66.4,276,0,0,0
11.878015995025635,-0.1,64.6,0.0,64.2,280,0,0,0
12.0781090259552,-0.1,62.7,0.0,62.2,289,0,0,0
12.27769422531128,-0.1,60.7,0.0,60.2,295,0,0,0
12.478065013885498,-0.1,58.6,0.0,58.2,305,0,0,0
12.679543733596802,-0.1,56.4,0.0,56.2,313,0,0,0
12.882719039916992,-0.1,54.2,0.0,54.2,323,0,0,0
13.078826427459717,-0.1,52.1,0.0,52.2,335,0,0,0
13.279019117355347,-0.1,50.1,0.0,50.2,356,0,0,0
13.483885288238525,-0.1,48.1,0.0,48.2,371,0,0,0
13.678985834121704,-0.1,46.3,0.0,46.2,387,0,0,0
13.898252248764038,-0.1,44.2,0.0,44.0,408,0,0,0
14.09782338142395,-0.1,42.4,0.0,42.0,429,0,0,0
14.299457788467407,-0.1,40.5,0.0,40.0,437,0,0,0
14.498717069625854,-0.1,38.5,0.0,38.0,433,0,0,0
14.697707176208496,-0.1,36.4,0.0,36.0,423,0,0,0
14.898867130279541,-0.1,34.2,0.0,34.0,410,0,0,0
15.098811149597168,-0.1,32.0,0.0,32.0,399,0,0,0
15.298733949661255,-0.1,29.9,0.0,30.0,388,0,0,0
15.497555255889893,-0.1,27.9,0.0,28.0,379,0,0,0
15.697721481323242,-0.1,25.9,0.0,26.0,370,0,0,0
15.898328065872192,-0.2,24.0,0.0,24.0,364,0,0,0
16.098456621170044,-0.2,22.1,0.0,22.0,356,0,0,0
16.298962593078613,-0.2,20.2,0.0,20.0,352,0,0,0
16.498214721679688,-0.2,18.3,0.0,18.0,346,0,0,0
16.72362756729126,-0.2,16.5,0.0,16.0,341,0,0,0
16.897324085235596,-0.2,14.4,0.0,14.0,336,0,0,0
17.097756147384644,-0.2,12.3,0.0,12.0,333,0,0,0
17.298131227493286,-0.2,10.1,0.0,10.0,330,0,0,0
17.499263763427734,-0.2,8.1,0.0,8.0,327,0,0,0
17.697327852249146,-0.2,5.9,0.0,6.0,323,0,0,0
17.89826726913452,-0.2,3.9,0.0,4.0,323,0,0,0
18.097522020339966,-0.2,1.9,0.0,2.0,314,0,0,0
18.297640323638916,-0.2,0.0,0.0,0.0,311,0,0,0
18.49937629699707,-0.2,-1.8,0.0,-1.9,311,0,0,0
18.696301221847534,-0.2,-3.7,0.0,-3.9,311,0,0,0
18.89766240119934,-0.2,-5.6,0.0,-5.9,314,0,0,0
19.0977783203125,-0.2,-7.6,0.0,-7.9,316,0,0,0
19.2963445186615,-0.2,-9.6,0.0,-9.9,319,0,0,0
19.497375965118408,-0.2,-11.7,0.0,-11.9,320,0,0,0
19.697270154953003,-0.2,-13.8,0.0,-13.9,325,0,0,0
19.902557373046875,-0.2,-15.9,0.0,-15.9,328,0,0,0
20.096863508224487,-0.2,-17.9,0.0,-17.9,336,0,0,0
20.298167943954468,-0.2,-20.0,0.0,-19.9,342,0,0,0
20.497350931167603,-0.2,-22.0,0.0,-21.9,348,0,0,0
20.69931674003601,-0.2,-23.9,0.0,-23.9,356,0,0,0
20.898630619049072,-0.2,-25.8,0.0,-25.9,361,0,0,0
21.101754426956177,-0.2,-27.7,0.0,-27.9,368,0,0,0
21.298589944839478,-0.2,-29.6,0.0,-29.9,389,0,0,0
21.49849796295166,-0.2,-31.6,0.0,-31.9,402,0,0,0
21.699427604675293,-0.2,-33.6,0.0,-33.9,416,0,0,0
21.9009428024292,-0.2,-35.6,0.0,-35.9,429,0,0,0
22.10042977333069,-0.2,-37.7,0.0,-37.9,436,0,0,0
22.300166130065918,-0.2,-39.8,0.0,-39.9,434,0,0,0
22.52125310897827,-0.2,-42.1,0.0,-42.1,420,0,0,0
22.720706462860107,-0.2,-44.2,0.0,-44.1,403,0,0,0
22.919332265853882,-0.2,-46.2,0.0,-46.1,388,0,0,0
23.11948800086975,-0.2,-48.2,0.0,-48.1,371,0,0,0
23.31944727897644,-0.2,-50.1,0.0,-50.1,359,0,0,0
23.520912647247314,-0.2,-52.0,0.0,-52.1,345,0,0,0
23.719274759292603,-0.2,-53.9,0.0,-54.1,335,0,0,0
23.92066478729248,-0.2,-55.9,0.0,-56.1,327,0,0,0
24.122499704360962,-0.2,-57.9,0.0,-58.1,318,0,0,0
24.32095742225647,-0.2,-59.8,0.0,-60.1,310,0,0,0
24.52052354812622,-0.2,-61.8,0.0,-62.1,302,0,0,0
24.721843242645264,-0.2,-63.9,0.0,-64.1,296,0,0,0
24.92109966278076,-0.2,-66.0,0.0,-66.1,291,0,0,0
25.12149214744568,-0.2,-68.1,0.0,-68.1,285,0,0,0
25.32135009765625,-0.2,-70.2,0.0,-70.1,279,0,0,0
25.520765781402588,-0.2,-72.2,0.0,-72.1,266,0,0,0
25.720460414886475,-0.2,-74.2,0.0,-74.1,260,0,0,0
25.920871257781982,-0.2,-76.1,0.0,-76.1,257,0,0,0
26.121151208877563,-0.2,-77.8,0.0,-78.1,253,0,0,0
26.321649312973022,-0.2,-79.8,0.0,-80.1,249,0,0,0
26.52197766304016,-0.2,-81.8,0.0,-82.1,249,0,0,0
26.721391201019287,-0.2,-83.7,0.0,-84.1,244,0,0,0
26.921455144882202,-0.1,-85.8,0.0,-86.1,243,0,0,0
27.120279550552368,-0.1,-87.7,0.0,-88.1,243,0,0,0
27.323111295700073,-0.1,-89.4,0.0,-90.1,242,0,0,0
27.52068853378296,-0.2,-87.3,0.0,-87.4,243,0,0,0
27.71999955177307,-0.2,-81.4,0.0,-81.4,241,0,0,0
27.92009949684143,-0.2,-75.7,0.0,-75.4,246,0,0,0
28.120910167694092,-0.2,-69.6,0.0,-69.4,252,0,0,0
28.321216106414795,-0.2,-63.3,0.0,-63.4,265,0,0,0
28.522579193115234,-0.2,-57.3,0.0,-57.4,281,0,0,0
28.721007823944092,-0.2,-51.5,0.0,-51.4,300,0,0,0
28.920250415802002,-0.1,-45.5,0.0,-45.5,326,0,0,0
29.14213514328003,-0.1,-38.6,0.0,-38.8,374,0,0,0
29.340189695358276,-0.1,-33.1,0.0,-33.4,428,0,0,0
29.540340900421143,-0.1,-26.7,0.0,-26.8,423,0,0,0
29.73991060256958,-0.1,-20.8,0.0,-20.8,387,0,0,0
29.94059729576111,-0.1,-15.3,0.0,-15.4,363,0,0,0
30.141283988952637,-0.1,-8.4,0.0,-8.8,348,0,0,0
30.34219789505005,-0.1,-2.6,0.0,-2.8,335,0,0,0
